time, interval
0:9:42.68500137329101562500 ,40
0:9:43.36000061035156250000 ,40
0:9:44.02999877929687500000 ,40
0:9:44.70999908447265625000 ,40
0:9:45.37500000000000000000 ,42
0:9:46.08000183105468750000 ,42
0:9:46.77999877929687500000 ,40
0:9:47.48500061035156250000 ,40
0:9:48.16500091552734375000 ,40
0:9:48.83499908447265625000 ,40
0:9:49.50000000000000000000 ,39
0:9:50.17499923706054687500 ,39
0:9:50.84500122070312500000 ,39
0:9:51.50000000000000000000 ,39
0:9:52.16500091552734375000 ,39
0:9:52.81499862670898437500 ,40
0:9:53.48500061035156250000 ,40
0:9:54.16999053955078125000 ,42
0:9:54.84000015258789062500 ,42
0:9:55.53499984741210937500 ,43
0:9:56.24000167846679687500 ,42
0:9:56.93999862670898437500 ,41
0:9:57.66500091552734375000 ,41
0:9:58.38499832153320312500 ,41
0:9:59.11000061035156250000 ,41
0:9:59.80500030517578125000 ,41
0:10:0.49500000476837158203 ,41
0:10:1.17999994754791259766 ,48
0:10:1.89999997615814208984 ,50
0:10:2.64499998092651367188 ,50
0:10:3.46000003814697265625 ,47
0:10:4.30999994277954101562 ,47
0:10:5.15000009536743164062 ,44
0:10:5.98999977111816406250 ,44
0:10:6.77500009536743164062 ,41
0:10:7.51999998092651367188 ,41
0:10:8.25500011444091796875 ,41
0:10:8.94999980926513671875 ,41
0:10:9.63500022888183593750 ,47
0:10:10.35499954223632812500 ,46
0:10:11.13500022888183593750 ,44
0:10:11.96000003814697265625 ,44
0:10:12.74499988555908203125 ,41
0:10:13.51500034332275390625 ,41
0:10:14.25500011444091796875 ,41
0:10:14.94999980926513671875 ,41
0:10:15.64000034332275390625 ,42
0:10:16.34000015258789062500 ,42
0:10:17.04499053955078125000 ,42
0:10:17.73999977111816406250 ,42
0:10:18.44000053405761718750 ,42
0:10:19.13999938964843750000 ,42
0:10:19.85499954223632812500 ,44
0:10:20.58499908447265625000 ,43
0:10:21.30500030517578125000 ,45
0:10:22.04999923706054687500 ,47
0:10:22.80999946594238281250 ,45
0:10:23.61000061035156250000 ,45
0:10:24.39500045776367187500 ,45
0:10:25.14999961853027343750 ,45
0:10:25.90999984741210937500 ,48
0:10:26.68000030517578125000 ,46
0:10:27.45000076293945312500 ,49
0:10:28.26499938964843750000 ,47
0:10:29.08499908447265625000 ,47
0:10:29.91500091552734375000 ,44
0:10:30.70499992370605468750 ,44
0:10:31.45000076293945312500 ,42
0:10:32.18500137329101562500 ,42
0:10:32.89500045776367187500 ,42
0:10:33.59500122070312500000 ,42
0:10:34.29499053955078125000 ,42
0:10:34.99499893188476562500 ,40
0:10:35.69499969482421875000 ,40
0:10:36.37500000000000000000 ,40
0:10:37.05500030517578125000 ,42
0:10:37.72000122070312500000 ,42
0:10:38.40000152587890625000 ,44
0:10:39.11500167846679687500 ,44
0:10:39.86000061035156250000 ,44
0:10:40.61500167846679687500 ,42
0:10:41.33000183105468750000 ,40
0:10:42.04000091552734375000 ,40
0:10:42.72000122070312500000 ,40
0:10:43.39500045776367187500 ,40
0:10:44.06499862670898437500 ,38
0:10:44.73500061035156250000 ,38
0:10:45.40000152587890625000 ,38
0:10:46.04499053955078125000 ,39
0:10:46.68500137329101562500 ,44
0:10:47.31499862670898437500 ,44
0:10:47.95500183105468750000 ,49
0:10:48.61500167846679687500 ,50
0:10:49.35499954223632812500 ,49
0:10:50.18500137329101562500 ,47
0:10:51.02500152587890625000 ,47
0:10:51.86999893188476562500 ,44
0:10:52.69499969482421875000 ,43
0:10:53.49000167846679687500 ,42
0:10:54.23500061035156250000 ,41
0:10:54.95999908447265625000 ,40
0:10:55.66500091552734375000 ,39
0:10:56.34999847412109375000 ,39
0:10:57.02500152587890625000 ,39
0:10:57.68999862670898437500 ,39
0:10:58.34500122070312500000 ,39
0:10:59.00500106811523437500 ,39
0:10:59.65000152587890625000 ,48
0:11:0.34999999403953552246 ,52
0:11:1.12500000000000000000 ,51
0:11:1.92499995231628417969 ,49
0:11:2.79999995231628417969 ,49
0:11:3.68000006675720214844 ,47
0:11:4.53999996185302734375 ,46
0:11:5.36000013351440429688 ,43
0:11:6.15500020980834960938 ,42
0:11:6.92500019073486328125 ,40
0:11:7.65000009536743164062 ,40
0:11:8.35000038146972656250 ,40
0:11:9.02499961853027343750 ,39
0:11:9.68500041961669921875 ,39
0:11:10.35000038146972656250 ,50
0:11:11.02499961853027343750 ,52
0:11:11.71000003814697265625 ,52
0:11:12.47000026702880859375 ,52
0:11:13.31000041961669921875 ,52
0:11:14.18500041961669921875 ,52
0:11:15.05500030517578125000 ,52
0:11:15.94499969482421875000 ,45
0:11:16.81500053405761718750 ,45
0:11:17.65999984741210937500 ,43
0:11:18.47500038146972656250 ,43
0:11:19.22999954223632812500 ,43
0:11:19.98999977111816406250 ,43
0:11:20.71999931335449218750 ,43
0:11:21.45000076293945312500 ,42
0:11:22.19000053405761718750 ,44
0:11:22.93499946594238281250 ,42
0:11:23.70499992370605468750 ,42
0:11:24.45999908447265625000 ,42
0:11:25.17499923706054687500 ,42
0:11:25.88999938964843750000 ,43
0:11:26.61000061035156250000 ,43
0:11:27.32999992370605468750 ,43
0:11:28.04999923706054687500 ,43
0:11:28.76000022888183593750 ,48
0:11:29.51000022888183593750 ,48
0:11:30.30999946594238281250 ,48
0:11:31.12999916076660156250 ,48
0:11:31.94000053405761718750 ,48
0:11:32.72000122070312500000 ,48
0:11:33.50500106811523437500 ,48
0:11:34.31000137329101562500 ,48
0:11:35.13000106811523437500 ,43
0:11:35.94499969482421875000 ,43
0:11:36.72999954223632812500 ,43
0:11:37.47000122070312500000 ,43
0:11:38.18999862670898437500 ,43
0:11:38.90499877929687500000 ,47
0:11:39.63999938964843750000 ,47
0:11:40.40999984741210937500 ,44
0:11:41.22499847412109375000 ,44
0:11:42.02999877929687500000 ,43
0:11:42.81999969482421875000 ,43
0:11:43.59999847412109375000 ,46
0:11:44.38499832153320312500 ,43
0:11:45.13000106811523437500 ,43
0:11:45.86000061035156250000 ,43
0:11:46.58000183105468750000 ,43
0:11:47.29999923706054687500 ,46
0:11:48.04000091552734375000 ,46
0:11:48.81000137329101562500 ,46
0:11:49.59000015258789062500 ,46
0:11:50.34999847412109375000 ,45
0:11:51.13999938964843750000 ,45
0:11:51.90999984741210937500 ,45
0:11:52.68999862670898437500 ,45
0:11:53.45999908447265625000 ,45
0:11:54.21500015258789062500 ,45
0:11:54.97999954223632812500 ,43
0:11:55.75000000000000000000 ,43
0:11:56.54999923706054687500 ,43
0:11:57.36000061035156250000 ,43
0:11:58.15499877929687500000 ,43
0:11:58.94499969482421875000 ,43
0:11:59.70500183105468750000 ,42
0:12:0.42500001192092895508 ,43
0:12:1.14999997615814208984 ,45
0:12:1.85000002384185791016 ,42
0:12:2.57500004768371582031 ,46
0:12:3.26999998092651367188 ,46
0:12:3.97499990463256835938 ,44
0:12:4.70499992370605468750 ,42
0:12:5.45499992370605468750 ,42
0:12:6.22499990463256835938 ,42
0:12:7.00500011444091796875 ,43
0:12:7.74499988555908203125 ,50
0:12:8.44499969482421875000 ,49
0:12:9.13500022888183593750 ,49
0:12:9.84000015258789062500 ,48
0:12:10.56499958038330078125 ,46
0:12:11.41499996185302734375 ,46
0:12:12.25500011444091796875 ,45
0:12:13.07999992370605468750 ,43
0:12:13.88000011444091796875 ,42
0:12:14.65499973297119140625 ,41
0:12:15.41499996185302734375 ,41
0:12:16.14500045776367187500 ,41
0:12:16.84499931335449218750 ,41
0:12:17.54000091552734375000 ,41
0:12:18.22999954223632812500 ,41
0:12:18.92000007629394531250 ,45
0:12:19.62500000000000000000 ,45
0:12:20.35000038146972656250 ,45
0:12:21.10499954223632812500 ,45
0:12:21.86000061035156250000 ,45
0:12:22.62000083923339843750 ,45
0:12:23.37000083923339843750 ,45
0:12:24.13999938964843750000 ,42
0:12:24.88999938964843750000 ,42
0:12:25.63500022888183593750 ,42
0:12:26.34000015258789062500 ,42
0:12:27.04000091552734375000 ,42
0:12:27.74500083923339843750 ,42
0:12:28.44000053405761718750 ,42
0:12:29.14999961853027343750 ,42
0:12:29.86000061035156250000 ,42
0:12:30.56500053405761718750 ,42
0:12:31.27000045776367187500 ,42
0:12:31.96999931335449218750 ,42
0:12:32.68500137329101562500 ,40
0:12:33.40999984741210937500 ,40
0:12:34.13000106811523437500 ,39
0:12:34.84500122070312500000 ,39
0:12:35.52500152587890625000 ,40
0:12:36.21500015258789062500 ,39
0:12:36.88999938964843750000 ,39
0:12:37.56499862670898437500 ,39
0:12:38.22999954223632812500 ,39
0:12:38.88999938964843750000 ,39
0:12:39.54999923706054687500 ,39
0:12:40.21500015258789062500 ,39
0:12:40.88999938964843750000 ,39
0:12:41.55500030517578125000 ,39
0:12:42.19499969482421875000 ,45
0:12:42.86500167846679687500 ,40
0:12:43.52500152587890625000 ,45
0:12:44.22499847412109375000 ,45
0:12:44.97999954223632812500 ,45
0:12:45.76499938964843750000 ,41
0:12:46.49499893188476562500 ,41
0:12:47.22000122070312500000 ,41
0:12:47.91500091552734375000 ,41
0:12:48.59999847412109375000 ,41
0:12:49.29499816894531250000 ,43
0:12:50.00500106811523437500 ,41
0:12:50.73500061035156250000 ,41
0:12:51.48500061035156250000 ,41
0:12:52.25000000000000000000 ,41
0:12:52.99000167846679687500 ,41
0:12:53.70500183105468750000 ,42
0:12:54.43500137329101562500 ,41
0:12:55.12500000000000000000 ,41
0:12:55.81499862670898437500 ,42
0:12:56.53499984741210937500 ,42
0:12:57.27500152587890625000 ,42
0:12:58.02500152587890625000 ,42
0:12:58.77500152587890625000 ,45
0:12:59.49000167846679687500 ,45
0:13:0.18999999761581420898 ,45
0:13:0.89499998092651367188 ,45
0:13:1.58000004291534423828 ,45
0:13:2.29500007629394531250 ,45
0:13:3.04999995231628417969 ,45
0:13:3.80999994277954101562 ,45
0:13:4.57999992370605468750 ,42
0:13:5.32999992370605468750 ,42
0:13:6.07999992370605468750 ,43
0:13:6.81500005722045898438 ,42
0:13:7.55999994277954101562 ,42
0:13:8.27499961853027343750 ,43
0:13:8.97500038146972656250 ,43
0:13:9.68500041961669921875 ,43
0:13:10.38000011444091796875 ,43
0:13:11.09500026702880859375 ,43
0:13:11.81499958038330078125 ,43
0:13:12.55000019073486328125 ,43
0:13:13.27499961853027343750 ,43
0:13:13.99499988555908203125 ,43
0:13:14.72000026702880859375 ,43
0:13:15.44499969482421875000 ,43
0:13:16.18000030517578125000 ,43
0:13:16.91500091552734375000 ,42
0:13:17.65999984741210937500 ,41
0:13:18.38999938964843750000 ,40
0:13:19.11000061035156250000 ,40
0:13:19.81999969482421875000 ,39
0:13:20.51499938964843750000 ,39
0:13:21.19499969482421875000 ,39
0:13:21.86499977111816406250 ,39
0:13:22.52499961853027343750 ,39
0:13:23.18499946594238281250 ,43
0:13:23.85499954223632812500 ,43
0:13:24.53000068664550781250 ,43
0:13:25.19499969482421875000 ,43
0:13:25.87000083923339843750 ,43
0:13:26.58499908447265625000 ,43
0:13:27.31500053405761718750 ,43
0:13:28.04999923706054687500 ,38
0:13:28.76499938964843750000 ,37
0:13:29.45999908447265625000 ,36
0:13:30.12999916076660156250 ,36
0:13:30.77499961853027343750 ,36
0:13:31.40999984741210937500 ,36
0:13:32.03499984741210937500 ,36
0:13:32.64500045776367187500 ,36
0:13:33.24499893188476562500 ,36
0:13:33.86000061035156250000 ,53
0:13:34.52500152587890625000 ,53
0:13:35.25000000000000000000 ,53
0:13:36.04499816894531250000 ,53
0:13:36.89500045776367187500 ,53
0:13:37.78499984741210937500 ,53
0:13:38.68500137329101562500 ,40
0:13:39.50500106811523437500 ,40
0:13:40.27999877929687500000 ,40
0:13:41.01499938964843750000 ,40
0:13:41.72000122070312500000 ,40
0:13:42.40999984741210937500 ,40
0:13:43.08000183105468750000 ,40
0:13:43.75000000000000000000 ,40
0:13:44.42499923706054687500 ,41
0:13:45.11500167846679687500 ,41
0:13:45.83499908447265625000 ,41
0:13:46.54499816894531250000 ,41
0:13:47.22999954223632812500 ,41
0:13:47.90999984741210937500 ,39
0:13:48.61500167846679687500 ,39
0:13:49.33000183105468750000 ,38
0:13:50.04499816894531250000 ,38
0:13:50.73500061035156250000 ,38
0:13:51.43000030517578125000 ,38
0:13:52.11000061035156250000 ,38
0:13:52.76499938964843750000 ,40
0:13:53.40499877929687500000 ,40
0:13:54.04999923706054687500 ,40
0:13:54.68500137329101562500 ,40
0:13:55.29999923706054687500 ,40
0:13:55.94499969482421875000 ,40
0:13:56.62500000000000000000 ,40
0:13:57.31000137329101562500 ,39
0:13:57.96500015258789062500 ,39
0:13:58.61500167846679687500 ,39
0:13:59.26499938964843750000 ,39
0:13:59.90999984741210937500 ,39
0:14:0.56499999761581420898 ,39
0:14:1.23000001907348632812 ,39
0:14:1.88499999046325683594 ,39
0:14:2.53500008583068847656 ,37
0:14:3.21000003814697265625 ,37
0:14:3.88499999046325683594 ,37
0:14:4.55000019073486328125 ,37
0:14:5.19500017166137695312 ,37
0:14:5.82999992370605468750 ,37
0:14:6.44999980926513671875 ,37
0:14:7.06500005722045898438 ,36
0:14:7.70499992370605468750 ,36
0:14:8.31499958038330078125 ,36
0:14:8.92500019073486328125 ,36
0:14:9.52999973297119140625 ,39
0:14:10.15999984741210937500 ,39
0:14:10.79500007629394531250 ,39
0:14:11.44499969482421875000 ,39
0:14:12.10999965667724609375 ,39
0:14:12.77999973297119140625 ,39
0:14:13.44499969482421875000 ,39
0:14:14.10499954223632812500 ,39
0:14:14.75500011444091796875 ,39
0:14:15.40999984741210937500 ,39
0:14:16.05999946594238281250 ,39
0:14:16.70499992370605468750 ,39
0:14:17.37500000000000000000 ,39
0:14:18.04000091552734375000 ,39
0:14:18.69499969482421875000 ,43
0:14:19.40500068664550781250 ,42
0:14:20.16500091552734375000 ,42
0:14:20.92000007629394531250 ,41
0:14:21.68000030517578125000 ,40
0:14:22.40500068664550781250 ,39
0:14:23.11499977111816406250 ,39
0:14:23.80500030517578125000 ,39
0:14:24.47999954223632812500 ,39
0:14:25.13500022888183593750 ,39
0:14:25.78499984741210937500 ,46
0:14:26.45999908447265625000 ,40
0:14:27.12999916076660156250 ,46
0:14:27.85499954223632812500 ,46
0:14:28.63500022888183593750 ,46
0:14:29.45000076293945312500 ,41
0:14:30.20000076293945312500 ,41
0:14:30.95000076293945312500 ,41
0:14:31.65999984741210937500 ,41
0:14:32.34500122070312500000 ,41
0:14:33.02500152587890625000 ,41
0:14:33.71500015258789062500 ,41
0:14:34.41500091552734375000 ,42
0:14:35.11000061035156250000 ,42
0:14:35.83499908447265625000 ,41
0:14:36.54499816894531250000 ,40
0:14:37.25000000000000000000 ,39
0:14:37.95000076293945312500 ,39
0:14:38.65499877929687500000 ,39
0:14:39.34500122070312500000 ,40
0:14:40.04000091552734375000 ,44
0:14:40.72499847412109375000 ,48
0:14:41.40499877929687500000 ,47
0:14:42.05500030517578125000 ,45
0:14:42.71500015258789062500 ,44
0:14:43.35499954223632812500 ,44
0:14:44.00500106811523437500 ,41
0:14:44.68500137329101562500 ,40
0:14:45.41999816894531250000 ,44
0:14:46.15999984741210937500 ,40
0:14:46.97000122070312500000 ,40
0:14:47.77000045776367187500 ,40
0:14:48.55500030517578125000 ,39
0:14:49.31499862670898437500 ,39
0:14:50.02999877929687500000 ,42
0:14:50.76499938964843750000 ,40
0:14:51.45000076293945312500 ,41
0:14:52.13000106811523437500 ,41
0:14:52.80500030517578125000 ,41
0:14:53.47999954223632812500 ,41
0:14:54.13499832153320312500 ,41
0:14:54.77999877929687500000 ,41
0:14:55.43000030517578125000 ,41
0:14:56.10499954223632812500 ,41
0:14:56.79499816894531250000 ,41
0:14:57.50500106811523437500 ,42
0:14:58.20000076293945312500 ,41
0:14:58.91999816894531250000 ,41
0:14:59.62500000000000000000 ,41
0:15:0.34000000357627868652 ,41
0:15:1.05499994754791259766 ,41
0:15:1.75000000000000000000 ,41
0:15:2.42499995231628417969 ,45
0:15:3.10999989509582519531 ,41
0:15:3.79500007629394531250 ,45
0:15:4.51000022888183593750 ,45
0:15:5.27500009536743164062 ,45
0:15:6.07499980926513671875 ,41
0:15:6.84000015258789062500 ,41
0:15:7.57999992370605468750 ,41
0:15:8.31000041961669921875 ,41
0:15:9.02499961853027343750 ,41
0:15:9.73999977111816406250 ,41
0:15:10.45499992370605468750 ,41
0:15:11.14000034332275390625 ,41
0:15:11.83500003814697265625 ,41
0:15:12.52000045776367187500 ,40
0:15:13.23499965667724609375 ,39
0:15:14.07499980926513671875 ,50
0:15:14.88500022888183593750 ,39
0:15:15.75500011444091796875 ,39
0:15:16.61499977111816406250 ,39
0:15:17.42499923706054687500 ,38
0:15:18.22500038146972656250 ,38
0:15:18.98999977111816406250 ,38
0:15:19.68499946594238281250 ,41
0:15:20.39500045776367187500 ,38
0:15:21.07500076293945312500 ,38
0:15:21.72999954223632812500 ,38
0:15:22.38500022888183593750 ,38
0:15:23.03000068664550781250 ,38
0:15:23.66500091552734375000 ,38
0:15:24.30500030517578125000 ,38
0:15:24.94499969482421875000 ,38
0:15:25.59499931335449218750 ,38
0:15:26.24500083923339843750 ,38
0:15:26.88999938964843750000 ,38
0:15:27.53000068664550781250 ,38
0:15:28.16500091552734375000 ,38
0:15:28.79999923706054687500 ,38
0:15:29.44000053405761718750 ,38
0:15:30.07999992370605468750 ,53
0:15:30.74500083923339843750 ,46
0:15:31.47500038146972656250 ,46
0:15:32.33000183105468750000 ,42
0:15:33.27999877929687500000 ,42
0:15:34.22999954223632812500 ,41
0:15:35.15499877929687500000 ,40
0:15:36.04999923706054687500 ,39
0:15:36.82500076293945312500 ,39
0:15:37.59999847412109375000 ,39
0:15:38.30500030517578125000 ,40
0:15:38.99000167846679687500 ,42
0:15:39.65999984741210937500 ,42
0:15:40.32500076293945312500 ,42
0:15:40.98500061035156250000 ,41
0:15:41.61500167846679687500 ,41
0:15:42.27999877929687500000 ,41
0:15:42.95500183105468750000 ,41
0:15:43.65499877929687500000 ,41
0:15:44.36999893188476562500 ,41
0:15:45.08499908447265625000 ,39
0:15:45.79499816894531250000 ,39
0:15:46.47999954223632812500 ,39
0:15:47.16500091552734375000 ,39
0:15:47.82500076293945312500 ,39
0:15:48.49000167846679687500 ,41
0:15:49.16500091552734375000 ,42
0:15:49.86999893188476562500 ,42
0:15:50.58499908447265625000 ,43
0:15:51.27500152587890625000 ,45
0:15:51.95500183105468750000 ,45
0:15:52.63999938964843750000 ,44
0:15:53.34000015258789062500 ,42
0:15:54.05500030517578125000 ,44
0:15:54.79000091552734375000 ,44
0:15:55.52000045776367187500 ,43
0:15:56.27999877929687500000 ,43
0:15:57.02999877929687500000 ,42
0:15:57.77500152587890625000 ,41
0:15:58.51499938964843750000 ,41
0:15:59.23500061035156250000 ,41
0:15:59.93500137329101562500 ,41
0:16:0.61500000953674316406 ,41
0:16:1.29999995231628417969 ,41
0:16:1.99000000953674316406 ,41
0:16:2.68499994277954101562 ,48
0:16:3.42000007629394531250 ,46
0:16:4.19999980926513671875 ,45
0:16:5.01499986648559570312 ,45
0:16:5.81500005722045898438 ,43
0:16:6.61999988555908203125 ,41
0:16:7.40000009536743164062 ,41
0:16:8.15499973297119140625 ,43
0:16:8.88500022888183593750 ,46
0:16:9.57999992370605468750 ,48
0:16:10.24499988555908203125 ,48
0:16:10.93500041961669921875 ,48
0:16:11.65499973297119140625 ,48
0:16:12.44999980926513671875 ,47
0:16:13.22500038146972656250 ,48
0:16:14.03499984741210937500 ,48
0:16:14.85499954223632812500 ,43
0:16:15.65499973297119140625 ,42
0:16:16.42499923706054687500 ,42
0:16:17.18000030517578125000 ,42
0:16:17.90500068664550781250 ,42
0:16:18.62000083923339843750 ,42
0:16:19.32500076293945312500 ,42
0:16:20.04000091552734375000 ,49
0:16:20.77000045776367187500 ,49
0:16:21.54000091552734375000 ,49
0:16:22.35499954223632812500 ,49
0:16:23.18499946594238281250 ,49
0:16:24.01000022888183593750 ,49
0:16:24.84499931335449218750 ,45
0:16:25.66500091552734375000 ,44
0:16:26.45499992370605468750 ,45
0:16:27.21500015258789062500 ,45
0:16:27.96500015258789062500 ,45
0:16:28.69000053405761718750 ,45
0:16:29.42499923706054687500 ,45
0:16:30.17499923706054687500 ,45
0:16:30.92499923706054687500 ,45
0:16:31.69000053405761718750 ,45
0:16:32.43000030517578125000 ,44
0:16:33.20999908447265625000 ,44
0:16:33.98500061035156250000 ,44
0:16:34.75500106811523437500 ,42
0:16:35.50500106811523437500 ,42
0:16:36.25000000000000000000 ,41
0:16:36.98500061035156250000 ,41
0:16:37.68999862670898437500 ,40
0:16:38.39500045776367187500 ,39
0:16:39.08000183105468750000 ,38
0:16:39.77000045776367187500 ,38
0:16:40.43999862670898437500 ,38
0:16:41.09500122070312500000 ,38
0:16:41.74000167846679687500 ,38
0:16:42.36999893188476562500 ,41
0:16:43.04499816894531250000 ,40
0:16:43.70999908447265625000 ,41
0:16:44.39500045776367187500 ,41
0:16:45.09500122070312500000 ,41
0:16:45.79000091552734375000 ,41
0:16:46.47999954223632812500 ,42
0:16:47.19499969482421875000 ,42
0:16:47.93000030517578125000 ,39
0:16:48.62500000000000000000 ,41
0:16:49.33000183105468750000 ,39
0:16:49.97999954223632812500 ,39
0:16:50.64500045776367187500 ,39
0:16:51.29000091552734375000 ,41
0:16:51.95000076293945312500 ,39
0:16:52.61500167846679687500 ,41
0:16:53.28499984741210937500 ,41
0:16:53.97499847412109375000 ,41
0:16:54.66999816894531250000 ,41
0:16:55.36999893188476562500 ,41
0:16:56.06000137329101562500 ,41
0:16:56.75000000000000000000 ,41
0:16:57.44499969482421875000 ,43
0:16:58.15499877929687500000 ,43
0:16:58.87500000000000000000 ,43
0:16:59.59500122070312500000 ,43
0:17:0.35499998927116394043 ,42
0:17:1.08500003814697265625 ,42
0:17:1.78999996185302734375 ,42
0:17:2.49499988555908203125 ,45
0:17:3.25999999046325683594 ,45
0:17:4.03000020980834960938 ,44
0:17:4.78000020980834960938 ,44
0:17:5.52500009536743164062 ,44
0:17:6.26999998092651367188 ,44
0:17:7.00500011444091796875 ,44
