time, interval
0:9:41.99499893188476562500 ,40
0:9:42.66500091552734375000 ,40
0:9:43.34000015258789062500 ,40
0:9:44.00999832153320312500 ,40
0:9:44.68999862670898437500 ,40
0:9:45.35499954223632812500 ,42
0:9:46.06000137329101562500 ,42
0:9:46.75999832153320312500 ,40
0:9:47.46500015258789062500 ,40
0:9:48.14500045776367187500 ,40
0:9:48.81499862670898437500 ,40
0:9:49.47999954223632812500 ,39
0:9:50.15499877929687500000 ,39
0:9:50.82500076293945312500 ,39
0:9:51.48500061035156250000 ,39
0:9:52.14500045776367187500 ,39
0:9:52.79499053955078125000 ,40
0:9:53.46500015258789062500 ,40
0:9:54.15000152587890625000 ,42
0:9:54.81999969482421875000 ,42
0:9:55.51499938964843750000 ,42
0:9:56.22000122070312500000 ,42
0:9:56.92499923706054687500 ,42
0:9:57.65000152587890625000 ,41
0:9:58.36500167846679687500 ,42
0:9:59.09000015258789062500 ,41
0:9:59.78499984741210937500 ,41
0:10:0.47499999403953552246 ,41
0:10:1.15999996662139892578 ,48
0:10:1.87999999523162841797 ,50
0:10:2.63000011444091796875 ,50
0:10:3.44000005722045898438 ,47
0:10:4.28999996185302734375 ,47
0:10:5.13000011444091796875 ,44
0:10:5.96500015258789062500 ,44
0:10:6.75500011444091796875 ,41
0:10:7.50000000000000000000 ,41
0:10:8.23499965667724609375 ,41
0:10:8.93000030517578125000 ,41
0:10:9.61499977111816406250 ,47
0:10:10.34000015258789062500 ,46
0:10:11.11499977111816406250 ,44
0:10:11.93999958038330078125 ,44
0:10:12.72500038146972656250 ,41
0:10:13.49499988555908203125 ,41
0:10:14.23499965667724609375 ,41
0:10:14.93000030517578125000 ,41
0:10:15.61999988555908203125 ,41
0:10:16.31500053405761718750 ,41
0:10:17.02499961853027343750 ,42
0:10:17.71999931335449218750 ,42
0:10:18.41999053955078125000 ,42
0:10:19.12500000000000000000 ,42
0:10:19.83499908447265625000 ,45
0:10:20.55999946594238281250 ,43
0:10:21.28000068664550781250 ,46
0:10:22.03000068664550781250 ,45
0:10:22.79000091552734375000 ,45
0:10:23.59000015258789062500 ,45
0:10:24.37000083923339843750 ,45
0:10:25.12999916076660156250 ,45
0:10:25.88999938964843750000 ,47
0:10:26.65999984741210937500 ,46
0:10:27.43000030517578125000 ,44
0:10:28.24500083923339843750 ,44
0:10:29.06500053405761718750 ,44
0:10:29.89500045776367187500 ,42
0:10:30.68499946594238281250 ,42
0:10:31.43000030517578125000 ,42
0:10:32.16500091552734375000 ,42
0:10:32.87500000000000000000 ,40
0:10:33.57500076293945312500 ,40
0:10:34.27999877929687500000 ,40
0:10:34.97499847412109375000 ,41
0:10:35.67499923706054687500 ,42
0:10:36.35499954223632812500 ,44
0:10:37.03499984741210937500 ,44
0:10:37.70000076293945312500 ,44
0:10:38.38000106811523437500 ,44
0:10:39.09500122070312500000 ,44
0:10:39.84000015258789062500 ,44
0:10:40.59500122070312500000 ,40
0:10:41.31000137329101562500 ,40
0:10:42.02000045776367187500 ,39
0:10:42.70500183105468750000 ,39
0:10:43.37500000000000000000 ,39
0:10:44.04499053955078125000 ,38
0:10:44.70999908447265625000 ,38
0:10:45.37500000000000000000 ,38
0:10:46.02500152587890625000 ,39
0:10:46.66500091552734375000 ,44
0:10:47.29499053955078125000 ,44
0:10:47.93999862670898437500 ,49
0:10:48.59500122070312500000 ,50
0:10:49.34000015258789062500 ,49
0:10:50.16500091552734375000 ,47
0:10:51.00500106811523437500 ,47
0:10:51.84999847412109375000 ,45
0:10:52.67499923706054687500 ,43
0:10:53.47000122070312500000 ,42
0:10:54.22000122070312500000 ,40
0:10:54.93999862670898437500 ,40
0:10:55.64500045776367187500 ,39
0:10:56.32500076293945312500 ,39
0:10:57.00500106811523437500 ,39
0:10:57.66500091552734375000 ,39
0:10:58.31999969482421875000 ,39
0:10:58.98500061035156250000 ,39
0:10:59.63000106811523437500 ,48
0:11:0.33000001311302185059 ,52
0:11:1.10500001907348632812 ,51
0:11:1.90999996662139892578 ,48
0:11:2.77999997138977050781 ,48
0:11:3.66000008583068847656 ,47
0:11:4.51999998092651367188 ,46
0:11:5.33500003814697265625 ,43
0:11:6.13000011444091796875 ,42
0:11:6.90500020980834960938 ,40
0:11:7.63000011444091796875 ,40
0:11:8.32999992370605468750 ,40
0:11:9.00500011444091796875 ,39
0:11:9.66499996185302734375 ,39
0:11:10.32999992370605468750 ,51
0:11:11.00000000000000000000 ,51
0:11:11.68999958038330078125 ,51
0:11:12.44999980926513671875 ,51
0:11:13.28999996185302734375 ,51
0:11:14.17000007629394531250 ,52
0:11:15.03499984741210937500 ,51
0:11:15.93000030517578125000 ,45
0:11:16.79500007629394531250 ,43
0:11:17.63999938964843750000 ,43
0:11:18.45000076293945312500 ,43
0:11:19.20999908447265625000 ,43
0:11:19.96999931335449218750 ,43
0:11:20.70000076293945312500 ,43
0:11:21.43000030517578125000 ,42
0:11:22.17000007629394531250 ,44
0:11:22.91500091552734375000 ,42
0:11:23.68499946594238281250 ,42
0:11:24.44000053405761718750 ,42
0:11:25.15500068664550781250 ,42
0:11:25.87000083923339843750 ,43
0:11:26.59000015258789062500 ,43
0:11:27.30999946594238281250 ,43
0:11:28.03000068664550781250 ,43
0:11:28.73999977111816406250 ,48
0:11:29.48999977111816406250 ,48
0:11:30.29000091552734375000 ,48
0:11:31.11000061035156250000 ,48
0:11:31.92000007629394531250 ,48
0:11:32.70000076293945312500 ,48
0:11:33.48500061035156250000 ,48
0:11:34.29000091552734375000 ,48
0:11:35.11000061035156250000 ,43
0:11:35.92499923706054687500 ,43
0:11:36.70999908447265625000 ,43
0:11:37.45000076293945312500 ,43
0:11:38.16999816894531250000 ,43
0:11:38.88499832153320312500 ,47
0:11:39.61999893188476562500 ,47
0:11:40.38999938964843750000 ,44
0:11:41.20500183105468750000 ,44
0:11:42.00999832153320312500 ,43
0:11:42.79999923706054687500 ,43
0:11:43.58000183105468750000 ,46
0:11:44.36500167846679687500 ,43
0:11:45.11000061035156250000 ,43
0:11:45.84000015258789062500 ,43
0:11:46.56000137329101562500 ,43
0:11:47.27999877929687500000 ,46
0:11:48.02000045776367187500 ,46
0:11:48.79000091552734375000 ,46
0:11:49.56999969482421875000 ,46
0:11:50.33000183105468750000 ,45
0:11:51.11999893188476562500 ,45
0:11:51.89500045776367187500 ,45
0:11:52.66999816894531250000 ,45
0:11:53.43999862670898437500 ,45
0:11:54.20000076293945312500 ,45
0:11:54.95999908447265625000 ,47
0:11:55.72999954223632812500 ,45
0:11:56.52999877929687500000 ,45
0:11:57.34500122070312500000 ,45
0:11:58.13499832153320312500 ,43
0:11:58.92499923706054687500 ,43
0:11:59.68500137329101562500 ,42
0:12:0.40500000119209289551 ,43
0:12:1.12999999523162841797 ,44
0:12:1.83000004291534423828 ,42
0:12:2.55500006675720214844 ,46
0:12:3.25000000000000000000 ,46
0:12:3.96000003814697265625 ,44
0:12:4.69000005722045898438 ,42
0:12:5.43499994277954101562 ,42
0:12:6.20499992370605468750 ,42
0:12:6.98500013351440429688 ,43
0:12:7.72499990463256835938 ,50
0:12:8.43000030517578125000 ,49
0:12:9.11499977111816406250 ,49
0:12:9.81999969482421875000 ,48
0:12:10.54500007629394531250 ,46
0:12:11.39500045776367187500 ,46
0:12:12.23499965667724609375 ,45
0:12:13.06000041961669921875 ,43
0:12:13.85999965667724609375 ,42
0:12:14.63500022888183593750 ,41
0:12:15.39500045776367187500 ,41
0:12:16.12500000000000000000 ,41
0:12:16.82500076293945312500 ,41
0:12:17.52000045776367187500 ,41
0:12:18.20999908447265625000 ,41
0:12:18.89999961853027343750 ,45
0:12:19.60499954223632812500 ,45
0:12:20.32999992370605468750 ,45
0:12:21.08499908447265625000 ,45
0:12:21.84000015258789062500 ,45
0:12:22.60000038146972656250 ,45
0:12:23.35000038146972656250 ,45
0:12:24.12000083923339843750 ,42
0:12:24.87500000000000000000 ,42
0:12:25.61499977111816406250 ,42
0:12:26.31999969482421875000 ,42
0:12:27.02000045776367187500 ,42
0:12:27.72500038146972656250 ,42
0:12:28.42000007629394531250 ,42
0:12:29.12999916076660156250 ,42
0:12:29.84499931335449218750 ,42
0:12:30.54999923706054687500 ,42
0:12:31.25000000000000000000 ,42
0:12:31.95000076293945312500 ,42
0:12:32.66500091552734375000 ,41
0:12:33.38999938964843750000 ,41
0:12:34.11000061035156250000 ,40
0:12:34.81999969482421875000 ,40
0:12:35.50999832153320312500 ,39
0:12:36.19499969482421875000 ,39
0:12:36.86999893188476562500 ,39
0:12:37.54499816894531250000 ,39
0:12:38.20999908447265625000 ,39
0:12:38.86999893188476562500 ,39
0:12:39.52999877929687500000 ,39
0:12:40.18999862670898437500 ,39
0:12:40.86500167846679687500 ,39
0:12:41.52999877929687500000 ,39
0:12:42.17499923706054687500 ,45
0:12:42.84500122070312500000 ,40
0:12:43.50500106811523437500 ,45
0:12:44.20500183105468750000 ,45
0:12:44.96500015258789062500 ,45
0:12:45.74499893188476562500 ,41
0:12:46.47499847412109375000 ,41
0:12:47.20000076293945312500 ,41
0:12:47.89500045776367187500 ,41
0:12:48.58000183105468750000 ,41
0:12:49.27500152587890625000 ,44
0:12:49.98500061035156250000 ,44
0:12:50.72000122070312500000 ,44
0:12:51.46500015258789062500 ,44
0:12:52.22999954223632812500 ,41
0:12:52.97000122070312500000 ,41
0:12:53.68500137329101562500 ,42
0:12:54.41500091552734375000 ,41
0:12:55.10499954223632812500 ,41
0:12:55.79499816894531250000 ,42
0:12:56.51499938964843750000 ,42
0:12:57.25500106811523437500 ,42
0:12:58.00500106811523437500 ,42
0:12:58.75500106811523437500 ,45
0:12:59.47000122070312500000 ,45
0:13:0.17000000178813934326 ,45
0:13:0.87500000000000000000 ,45
0:13:1.55999994277954101562 ,45
0:13:2.27500009536743164062 ,44
0:13:3.02999997138977050781 ,44
0:13:3.79500007629394531250 ,44
0:13:4.55999994277954101562 ,44
0:13:5.30999994277954101562 ,42
0:13:6.05999994277954101562 ,42
0:13:6.79500007629394531250 ,42
0:13:7.53999996185302734375 ,42
0:13:8.25500011444091796875 ,43
0:13:8.95499992370605468750 ,43
0:13:9.66499996185302734375 ,43
0:13:10.35999965667724609375 ,43
0:13:11.07499980926513671875 ,43
0:13:11.79500007629394531250 ,43
0:13:12.52999973297119140625 ,43
0:13:13.25500011444091796875 ,43
0:13:13.97500038146972656250 ,43
0:13:14.69999980926513671875 ,43
0:13:15.42500019073486328125 ,43
0:13:16.15999984741210937500 ,43
0:13:16.89500045776367187500 ,42
0:13:17.63999938964843750000 ,41
0:13:18.36499977111816406250 ,40
0:13:19.08499908447265625000 ,40
0:13:19.79500007629394531250 ,39
0:13:20.48999977111816406250 ,39
0:13:21.17000007629394531250 ,39
0:13:21.84499931335449218750 ,39
0:13:22.50499916076660156250 ,39
0:13:23.16500091552734375000 ,43
0:13:23.83499908447265625000 ,43
0:13:24.51000022888183593750 ,42
0:13:25.17499923706054687500 ,42
0:13:25.85499954223632812500 ,41
0:13:26.56500053405761718750 ,40
0:13:27.29999923706054687500 ,40
0:13:28.03000068664550781250 ,38
0:13:28.74500083923339843750 ,38
0:13:29.44000053405761718750 ,37
0:13:30.11000061035156250000 ,36
0:13:30.75499916076660156250 ,36
0:13:31.38999938964843750000 ,36
0:13:32.00999832153320312500 ,36
0:13:32.61999893188476562500 ,36
0:13:33.22000122070312500000 ,47
0:13:33.84000015258789062500 ,51
0:13:34.50000000000000000000 ,53
0:13:35.22999954223632812500 ,53
0:13:36.02500152587890625000 ,53
0:13:36.87500000000000000000 ,53
0:13:37.76499938964843750000 ,53
0:13:38.66500091552734375000 ,42
0:13:39.48500061035156250000 ,41
0:13:40.25999832153320312500 ,40
0:13:40.99499893188476562500 ,40
0:13:41.70000076293945312500 ,41
0:13:42.38999938964843750000 ,42
0:13:43.06000137329101562500 ,41
0:13:43.72499847412109375000 ,41
0:13:44.40499877929687500000 ,41
0:13:45.09999847412109375000 ,41
0:13:45.81999969482421875000 ,41
0:13:46.52500152587890625000 ,41
0:13:47.20999908447265625000 ,41
0:13:47.88999938964843750000 ,41
0:13:48.59500122070312500000 ,41
0:13:49.31000137329101562500 ,40
0:13:50.02500152587890625000 ,39
0:13:50.72000122070312500000 ,38
0:13:51.40999984741210937500 ,38
0:13:52.09000015258789062500 ,38
0:13:52.74499893188476562500 ,40
0:13:53.38499832153320312500 ,40
0:13:54.02999877929687500000 ,40
0:13:54.66500091552734375000 ,40
0:13:55.27999877929687500000 ,40
0:13:55.92499923706054687500 ,40
0:13:56.60499954223632812500 ,40
0:13:57.29000091552734375000 ,39
0:13:57.95000076293945312500 ,39
0:13:58.59000015258789062500 ,38
0:13:59.24499893188476562500 ,39
0:13:59.88999938964843750000 ,39
0:14:0.54500001668930053711 ,39
0:14:1.21500003337860107422 ,39
0:14:1.87000000476837158203 ,39
0:14:2.51500010490417480469 ,37
0:14:3.19000005722045898438 ,37
0:14:3.86500000953674316406 ,37
0:14:4.52500009536743164062 ,37
0:14:5.17500019073486328125 ,37
0:14:5.80499982833862304688 ,37
0:14:6.42999982833862304688 ,37
0:14:7.04500007629394531250 ,36
0:14:7.68499994277954101562 ,36
0:14:8.29500007629394531250 ,36
0:14:8.90499973297119140625 ,36
0:14:9.51000022888183593750 ,39
0:14:10.14000034332275390625 ,39
0:14:10.77499961853027343750 ,39
0:14:11.42500019073486328125 ,39
0:14:12.09000015258789062500 ,39
0:14:12.76000022888183593750 ,39
0:14:13.42500019073486328125 ,39
0:14:14.08500003814697265625 ,39
0:14:14.73499965667724609375 ,39
0:14:15.39000034332275390625 ,39
0:14:16.03499984741210937500 ,39
0:14:16.68499946594238281250 ,39
0:14:17.35499954223632812500 ,39
0:14:18.02000045776367187500 ,39
0:14:18.67499923706054687500 ,42
0:14:19.37999916076660156250 ,41
0:14:20.13999938964843750000 ,41
0:14:20.89500045776367187500 ,40
0:14:21.65500068664550781250 ,39
0:14:22.38500022888183593750 ,39
0:14:23.09499931335449218750 ,39
0:14:23.78499984741210937500 ,39
0:14:24.45499992370605468750 ,39
0:14:25.11499977111816406250 ,39
0:14:25.76499938964843750000 ,46
0:14:26.44000053405761718750 ,40
0:14:27.11000061035156250000 ,46
0:14:27.83499908447265625000 ,46
0:14:28.61499977111816406250 ,46
0:14:29.43000030517578125000 ,41
0:14:30.18000030517578125000 ,41
0:14:30.93000030517578125000 ,41
0:14:31.63999938964843750000 ,41
0:14:32.32500076293945312500 ,41
0:14:33.00500106811523437500 ,41
0:14:33.69499969482421875000 ,41
0:14:34.39500045776367187500 ,42
0:14:35.09000015258789062500 ,41
0:14:35.81499862670898437500 ,41
0:14:36.52500152587890625000 ,41
0:14:37.22999954223632812500 ,40
0:14:37.93000030517578125000 ,39
0:14:38.63499832153320312500 ,39
0:14:39.31999969482421875000 ,39
0:14:40.01499938964843750000 ,40
0:14:40.70500183105468750000 ,44
0:14:41.38000106811523437500 ,48
0:14:42.03499984741210937500 ,46
0:14:42.69499969482421875000 ,45
0:14:43.33499908447265625000 ,45
0:14:43.98500061035156250000 ,44
0:14:44.66500091552734375000 ,41
0:14:45.40000152587890625000 ,44
0:14:46.13999938964843750000 ,40
0:14:46.95000076293945312500 ,40
0:14:47.75000000000000000000 ,40
0:14:48.52999877929687500000 ,40
0:14:49.29499816894531250000 ,39
0:14:50.00999832153320312500 ,42
0:14:50.74499893188476562500 ,39
0:14:51.43000030517578125000 ,40
0:14:52.11000061035156250000 ,41
0:14:52.78499984741210937500 ,41
0:14:53.45999908447265625000 ,41
0:14:54.11500167846679687500 ,41
0:14:54.75999832153320312500 ,41
0:14:55.40999984741210937500 ,41
0:14:56.08499908447265625000 ,41
0:14:56.77500152587890625000 ,41
0:14:57.48500061035156250000 ,42
0:14:58.18000030517578125000 ,41
0:14:58.90000152587890625000 ,41
0:14:59.60499954223632812500 ,41
0:15:0.31999999284744262695 ,41
0:15:1.02999997138977050781 ,41
0:15:1.73000001907348632812 ,41
0:15:2.40499997138977050781 ,45
0:15:3.08999991416931152344 ,41
0:15:3.77500009536743164062 ,45
0:15:4.49499988555908203125 ,45
0:15:5.26000022888183593750 ,45
0:15:6.05499982833862304688 ,42
0:15:6.82000017166137695312 ,42
0:15:7.55999994277954101562 ,41
0:15:8.28999996185302734375 ,41
0:15:9.00500011444091796875 ,41
0:15:9.72000026702880859375 ,41
0:15:10.43500041961669921875 ,41
0:15:11.11999988555908203125 ,41
0:15:11.81000041961669921875 ,41
0:15:12.49499988555908203125 ,48
0:15:13.21000003814697265625 ,45
0:15:14.05000019073486328125 ,50
0:15:14.86499977111816406250 ,42
0:15:15.72999954223632812500 ,42
0:15:16.59499931335449218750 ,40
0:15:17.40500068664550781250 ,39
0:15:18.20499992370605468750 ,38
0:15:18.96500015258789062500 ,38
0:15:19.65999984741210937500 ,41
0:15:20.37500000000000000000 ,38
0:15:21.05500030517578125000 ,38
0:15:21.70999908447265625000 ,38
0:15:22.37000083923339843750 ,38
0:15:23.01000022888183593750 ,38
0:15:23.64500045776367187500 ,38
0:15:24.28499984741210937500 ,38
0:15:24.92499923706054687500 ,38
0:15:25.57999992370605468750 ,38
0:15:26.22500038146972656250 ,38
0:15:26.87000083923339843750 ,38
0:15:27.51000022888183593750 ,38
0:15:28.14500045776367187500 ,38
0:15:28.78000068664550781250 ,38
0:15:29.42000007629394531250 ,38
0:15:30.05999946594238281250 ,53
0:15:30.72500038146972656250 ,46
0:15:31.45999908447265625000 ,46
0:15:32.31000137329101562500 ,42
0:15:33.26499938964843750000 ,42
0:15:34.20999908447265625000 ,40
0:15:35.13000106811523437500 ,40
0:15:36.02500152587890625000 ,39
0:15:36.79999923706054687500 ,39
0:15:37.58000183105468750000 ,39
0:15:38.28499984741210937500 ,39
0:15:38.96500015258789062500 ,39
0:15:39.63999938964843750000 ,39
0:15:40.29999923706054687500 ,39
0:15:40.96500015258789062500 ,39
0:15:41.59500122070312500000 ,42
0:15:42.26499938964843750000 ,40
0:15:42.93500137329101562500 ,41
0:15:43.63499832153320312500 ,41
0:15:44.34999847412109375000 ,39
0:15:45.06499862670898437500 ,39
0:15:45.77000045776367187500 ,39
0:15:46.45999908447265625000 ,39
0:15:47.14500045776367187500 ,39
0:15:47.80500030517578125000 ,39
0:15:48.47000122070312500000 ,42
0:15:49.14500045776367187500 ,43
0:15:49.84999847412109375000 ,43
0:15:50.56499862670898437500 ,43
0:15:51.25500106811523437500 ,43
0:15:51.93500137329101562500 ,43
0:15:52.61999893188476562500 ,43
0:15:53.31999969482421875000 ,43
0:15:54.04000091552734375000 ,43
0:15:54.77000045776367187500 ,43
0:15:55.50000000000000000000 ,42
0:15:56.25999832153320312500 ,42
0:15:57.01499938964843750000 ,41
0:15:57.75500106811523437500 ,41
0:15:58.49499893188476562500 ,41
0:15:59.21500015258789062500 ,41
0:15:59.91500091552734375000 ,41
0:16:0.59500002861022949219 ,48
0:16:1.27999997138977050781 ,41
0:16:1.97000002861022949219 ,48
0:16:2.67000007629394531250 ,46
0:16:3.40000009536743164062 ,45
0:16:4.17999982833862304688 ,43
0:16:4.99499988555908203125 ,43
0:16:5.79500007629394531250 ,41
0:16:6.59999990463256835938 ,41
0:16:7.38000011444091796875 ,43
0:16:8.13500022888183593750 ,46
0:16:8.86499977111816406250 ,48
0:16:9.56000041961669921875 ,48
0:16:10.22500038146972656250 ,48
0:16:10.91499996185302734375 ,46
0:16:11.63500022888183593750 ,45
0:16:12.43000030517578125000 ,47
0:16:13.20499992370605468750 ,43
0:16:14.02000045776367187500 ,43
0:16:14.83500003814697265625 ,42
0:16:15.63500022888183593750 ,42
0:16:16.40500068664550781250 ,42
0:16:17.15999984741210937500 ,42
0:16:17.88500022888183593750 ,42
0:16:18.60000038146972656250 ,42
0:16:19.30500030517578125000 ,49
0:16:20.02499961853027343750 ,43
0:16:20.75000000000000000000 ,49
0:16:21.52000045776367187500 ,49
0:16:22.33499908447265625000 ,49
0:16:23.16500091552734375000 ,49
0:16:23.98999977111816406250 ,49
0:16:24.82999992370605468750 ,43
0:16:25.64500045776367187500 ,43
0:16:26.43499946594238281250 ,43
0:16:27.19499969482421875000 ,43
0:16:27.94499969482421875000 ,43
0:16:28.67000007629394531250 ,43
0:16:29.39999961853027343750 ,45
0:16:30.15500068664550781250 ,45
0:16:30.90500068664550781250 ,45
0:16:31.67000007629394531250 ,45
0:16:32.40999984741210937500 ,44
0:16:33.19499969482421875000 ,44
0:16:33.96500015258789062500 ,44
0:16:34.73500061035156250000 ,42
0:16:35.48500061035156250000 ,42
0:16:36.22999954223632812500 ,41
0:16:36.96500015258789062500 ,41
0:16:37.66999816894531250000 ,40
0:16:38.36999893188476562500 ,39
0:16:39.05500030517578125000 ,38
0:16:39.75000000000000000000 ,38
0:16:40.41999816894531250000 ,38
0:16:41.07500076293945312500 ,38
0:16:41.72000122070312500000 ,38
0:16:42.34999847412109375000 ,41
0:16:43.02500152587890625000 ,40
0:16:43.68999862670898437500 ,41
0:16:44.37500000000000000000 ,41
0:16:45.07500076293945312500 ,41
0:16:45.77000045776367187500 ,41
0:16:46.45999908447265625000 ,42
0:16:47.17499923706054687500 ,42
0:16:47.90999984741210937500 ,39
0:16:48.60499954223632812500 ,41
0:16:49.31000137329101562500 ,39
0:16:49.96500015258789062500 ,39
0:16:50.62500000000000000000 ,39
0:16:51.27000045776367187500 ,41
0:16:51.93000030517578125000 ,39
0:16:52.59500122070312500000 ,41
0:16:53.26499938964843750000 ,41
0:16:53.95500183105468750000 ,41
0:16:54.65000152587890625000 ,41
0:16:55.34999847412109375000 ,41
0:16:56.04000091552734375000 ,41
0:16:56.72999954223632812500 ,41
0:16:57.42499923706054687500 ,43
0:16:58.13000106811523437500 ,43
0:16:58.85499954223632812500 ,43
0:16:59.57500076293945312500 ,43
0:17:0.33500000834465026855 ,42
0:17:1.06500005722045898438 ,42
0:17:1.76999998092651367188 ,42
0:17:2.47000002861022949219 ,44
0:17:3.24000000953674316406 ,44
0:17:4.01000022888183593750 ,44
0:17:4.76000022888183593750 ,44
0:17:5.50500011444091796875 ,44
0:17:6.25000000000000000000 ,44
0:17:6.98500013351440429688 ,44
